Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
09:10,2883.17,0,0,0,0,0,0
09:11,2883.17,0,0,0,0,0,0
09:12,2883.17,0,0,0,0,0,0
09:13,2883.17,0,0,0,0,0,0
09:14,2883.17,0,0,0,0,0,0
09:15,2883.17,0,0,0,0,0,0
09:16,2883.17,0,0,0,0,0,0
09:17,2883.17,0,0,0,0,0,0
09:18,2883.17,0,0,0,0,0,0
09:19,2883.17,0,0,0,0,0,0
09:20,2883.17,0,0,0,0,0,0
09:21,2883.17,0,0,0,0,0,0
09:22,2883.17,0,0,0,0,0,0
09:23,2883.17,0,0,0,0,0,0
09:24,2883.17,0,0,0,0,0,0
09:25,2919.98,504160,0,0,0,0,0
09:26,2919.98,504160,0,0,0,0,0
09:27,2919.98,504160,0,0,0,0,0
09:28,2919.98,504160,0,0,0,0,0
09:29,2919.98,504160,0,0,0,0,0
09:30,2926.13,1388270,0,0,0,0,0
09:31,2929.93,713228,0,0,0,0,0
09:32,2932.65,609869,0,0,0,0,0
09:33,2929.75,514635,0,0,0,0,0
09:34,2928.09,445643,0,0,0,0,0
09:35,2923.6,406977,0,0,0,0,0
09:36,2926.38,436053,0,0,0,0,0
09:37,2930.87,348209,0,0,0,0,0
09:38,2931.66,320637,0,0,0,0,0
09:39,2929.23,306178,0,0,0,0,0
09:40,2928.26,285169,0,0,0,0,0
09:41,2926.83,271464,0,0,0,0,0
09:42,2923.79,267303,0,0,0,0,0
09:43,2921.31,246093,0,0,0,0,0
09:44,2918.39,283855,0,0,0,0,0
09:45,2917.55,254329,0,0,0,0,0
09:46,2915.92,208809,0,0,0,0,0
09:47,2917.43,179051,0,0,0,0,0
09:48,2919.35,181213,0,0,0,0,0
09:49,2921.37,163830,0,0,0,0,0
09:50,2922.53,144678,0,0,0,0,0
09:51,2925.63,154337,0,0,0,0,0
09:52,2925.1,217495,0,0,0,0,0
09:53,2929.05,225954,0,0,0,0,0
09:54,2938.99,414577,0,0,0,0,0
09:55,2939.6,366833,0,0,0,0,0
09:56,2938.45,304865,0,0,0,0,0
09:57,2939.44,356648,0,0,0,0,0
09:58,2938.89,234404,0,0,0,0,0
09:59,2942.2,211505,0,0,0,0,0
10:00,2948.82,278123,0,0,0,0,0
10:01,2947.19,323302,0,0,0,0,0
10:02,2947.88,210222,0,0,0,0,0
10:03,2952.04,244064,0,0,0,0,0
10:04,2951.76,232526,0,0,0,0,0
10:05,2951.69,187404,0,0,0,0,0
10:06,2949.84,170817,0,0,0,0,0
10:07,2948.69,155175,0,0,0,0,0
10:08,2946.29,165627,0,0,0,0,0
10:09,2943.8,177240,0,0,0,0,0
10:10,2944.77,146211,0,0,0,0,0
10:11,2945.43,137093,0,0,0,0,0
10:12,2943.39,120515,0,0,0,0,0
10:13,2944.46,123379,0,0,0,0,0
10:14,2946.24,126907,0,0,0,0,0
10:15,2945.51,128576,0,0,0,0,0
10:16,2942.87,125037,0,0,0,0,0
10:17,2943.33,106751,0,0,0,0,0
