Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
09:10,3195.98,0,0,0,0,0,0
09:11,3195.98,0,0,0,0,0,0
09:12,3195.98,0,0,0,0,0,0
09:13,3195.98,0,0,0,0,0,0
09:14,3195.98,0,0,0,0,0,0
09:15,3195.98,0,0,0,0,0,0
09:16,3195.98,0,0,0,0,0,0
09:17,3195.98,0,0,0,0,0,0
09:18,3195.98,0,0,0,0,0,0
09:19,3195.98,0,0,0,0,0,0
09:20,3195.98,0,0,0,0,0,0
09:21,3195.98,0,0,0,0,0,0
09:22,3195.98,0,0,0,0,0,0
09:23,3195.98,0,0,0,0,0,0
09:24,3195.98,0,0,0,0,0,0
09:25,3212.98,3751301,0,0,0,0,0
09:26,3212.98,3751301,0,0,0,0,0
09:27,3212.98,3751301,0,0,0,0,0
09:28,3212.98,3751301,0,0,0,0,0
09:29,3212.98,3751301,0,0,0,0,0
09:30,3217.41,9045663,0,0,0,0,0
09:31,3216.83,4709140,0,0,0,0,0
09:32,3219.84,4338780,0,0,0,0,0
09:33,3220.26,4129956,0,0,0,0,0
09:34,3218.92,3599708,0,0,0,0,0
09:35,3217.42,3323714,0,0,0,0,0
09:36,3221.11,3590622,0,0,0,0,0
09:37,3223.12,3162444,0,0,0,0,0
09:38,3222.51,2748020,0,0,0,0,0
09:39,3223.05,2749176,0,0,0,0,0
09:40,3222.24,2670772,0,0,0,0,0
09:41,3221.97,2427544,0,0,0,0,0
09:42,3221.32,2455964,0,0,0,0,0
09:43,3220.36,2442448,0,0,0,0,0
09:44,3217.96,2379724,0,0,0,0,0
09:45,3217.28,2275500,0,0,0,0,0
09:46,3217.43,1998440,0,0,0,0,0
09:47,3218.95,1890932,0,0,0,0,0
09:48,3219.27,1767760,0,0,0,0,0
09:49,3219.65,1718816,0,0,0,0,0
09:50,3221.14,1776712,0,0,0,0,0
09:51,3221.5,1792056,0,0,0,0,0
09:52,3223.02,2159376,0,0,0,0,0
09:53,3225.69,2047912,0,0,0,0,0
09:54,3229.25,2578960,0,0,0,0,0
09:55,3227.93,2371320,0,0,0,0,0
09:56,3227.72,1932920,0,0,0,0,0
09:57,3228.63,1892792,0,0,0,0,0
09:58,3228.39,1750896,0,0,0,0,0
09:59,3231.93,1939336,0,0,0,0,0
10:00,3232.5,2332832,0,0,0,0,0
10:01,3231.63,2090296,0,0,0,0,0
10:02,3231.84,1650520,0,0,0,0,0
10:03,3234.66,1933584,0,0,0,0,0
10:04,3235.24,2069736,0,0,0,0,0
10:05,3236.37,2010032,0,0,0,0,0
10:06,3236.55,1865224,0,0,0,0,0
10:07,3236.76,1639888,0,0,0,0,0
10:08,3235.19,1561976,0,0,0,0,0
10:09,3233.57,1508696,0,0,0,0,0
10:10,3234.82,1578432,0,0,0,0,0
10:11,3235.03,1297520,0,0,0,0,0
10:12,3235.74,1275336,0,0,0,0,0
10:13,3236.08,1307816,0,0,0,0,0
10:14,3236.12,1227976,0,0,0,0,0
10:15,3235.71,1289552,0,0,0,0,0
10:16,3235.85,1272832,0,0,0,0,0
10:17,3235.43,1152136,0,0,0,0,0
