Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
09:15,6.26,0,6.26,1543,6.26,1543,1
09:16,6.13,0,6.13,3802,6.13,3802,1
09:17,6.14,0,6.14,4192,6.14,4192,1
09:18,6.15,0,6.15,4403,6.15,4403,1
09:19,6.26,0,6.26,2194,6.26,2194,1
09:20,6.28,0,6.28,2575,6.28,2575,1
09:21,6.26,0,6.26,5492,6.26,5492,1
09:22,6.26,0,6.26,6335,6.26,6335,1
09:23,6.26,0,6.26,12450,6.26,12450,1
09:24,6.26,0,6.26,23053,6.26,23053,1
09:25,6.28,27509,6.28,363,6.27,7064,1
09:26,6.28,27509,6.28,363,6.27,7064,1
09:27,6.28,27509,6.28,363,6.27,7064,1
09:28,6.28,27509,6.28,363,6.27,7064,1
09:29,6.28,27509,6.28,363,6.27,7064,1
09:30,6.26,92746,6.26,1218,6.25,359,1
09:31,6.21,36702,6.22,108,6.21,533,0
09:32,6.27,18201,6.27,703,6.26,412,1
09:33,6.26,30127,6.26,12,6.25,76,1
09:34,6.27,19824,6.28,48,6.27,302,1
09:35,6.29,28284,6.3,1289,6.29,162,1
09:36,6.28,25207,6.29,3190,6.28,484,0
09:37,6.31,34215,6.31,89,6.3,79,0
09:38,6.29,22481,6.29,545,6.28,2051,1
09:39,6.33,25309,6.33,39,6.32,1006,1
09:40,6.33,24024,6.33,668,6.32,308,1
09:41,6.29,10684,6.29,195,6.28,836,0
09:42,6.3,12200,6.3,260,6.29,1966,1
09:43,6.31,13345,6.32,1556,6.31,136,1
09:44,6.3,16645,6.31,755,6.3,1469,0
09:45,6.29,9760,6.29,826,6.28,2452,0
09:46,6.28,11630,6.28,7,6.27,1808,0
09:47,6.29,7964,6.3,936,6.29,102,0
09:48,6.29,4714,6.3,2080,6.29,1744,0
09:49,6.34,21032,6.34,2131,6.33,3971,1
09:50,6.4,53160,6.4,1884,6.38,729,1
09:51,6.42,29354,6.42,681,6.41,304,1
09:52,6.38,26801,6.38,1312,6.37,265,1
09:53,6.44,32870,6.45,2553,6.44,43,1
09:54,6.42,24413,6.42,1195,6.41,903,1
09:55,6.42,16982,6.42,2035,6.4,1877,1
09:56,6.4,10044,6.4,526,6.39,757,1
09:57,6.38,6700,6.39,546,6.38,992,0
09:58,6.43,19274,6.43,246,6.42,1151,1
09:59,6.45,34543,6.45,472,6.44,1510,0
10:00,6.43,18343,6.44,424,6.43,771,0
10:01,6.44,21968,6.45,45,6.44,69,1
10:02,6.5,38648,6.5,8905,6.49,60,1
10:03,6.47,20018,6.47,508,6.46,1568,1
10:04,6.45,12214,6.46,1465,6.45,67,1
10:05,6.46,7228,6.47,3387,6.46,111,0
10:06,6.5,23032,6.5,10333,6.48,553,1
10:07,6.54,44793,6.55,1559,6.54,1243,0
10:08,6.73,77746,6.74,1030,6.73,10,0
10:09,6.71,42786,6.72,538,6.71,145,1
10:10,6.64,37332,6.65,742,6.64,10,1
10:11,6.7,32952,6.7,989,6.69,4,1
10:12,6.63,22087,6.64,423,6.63,556,1
10:13,6.62,14770,6.62,725,6.61,1157,1
10:14,6.65,8807,6.65,941,6.64,1514,1
10:15,6.64,15072,6.64,1119,6.62,920,0
10:16,6.62,21967,6.61,25,6.6,1864,1
10:17,6.57,14929,6.57,1638,6.56,1746,0
10:18,6.5,21664,6.5,3948,6.49,100,0
10:19,6.56,14543,6.55,2,6.54,374,1
10:20,6.51,10085,6.52,8,6.51,98,0
10:21,6.53,6425,6.54,1281,6.53,17,0
10:22,6.57,11786,6.57,105,6.56,516,1
10:23,6.48,19067,6.47,5,6.46,698,1
10:24,6.52,6489,6.52,666,6.51,109,1
10:25,6.51,6289,6.51,165,6.5,2508,1
10:26,6.52,4977,6.52,168,6.51,1121,1
10:27,6.58,8417,6.58,307,6.57,96,1
10:28,6.53,6829,6.55,339,6.53,956,0
10:29,6.55,14592,6.56,1491,6.55,1165,0
10:30,6.52,3688,6.53,74,6.52,1541,0
10:31,6.53,2524,6.54,226,6.53,644,0
10:32,6.53,3342,6.54,207,6.53,50,0
10:33,6.52,2884,6.53,815,6.52,247,0
10:34,6.53,3926,6.54,1058,6.53,37,1
10:35,6.56,4864,6.57,238,6.56,3040,1
10:36,6.54,11817,6.54,21,6.53,93,1
10:37,6.54,3715,6.55,913,6.54,434,0
10:38,6.57,3931,6.58,128,6.57,765,0
10:39,6.59,7058,6.6,494,6.59,59,0
10:40,6.58,6633,6.58,2,6.57,291,1
10:41,6.58,4661,6.58,1207,6.57,1000,1
10:42,6.59,5124,6.58,361,6.57,722,1
10:43,6.56,3737,6.57,174,6.56,134,0
10:44,6.55,4393,6.55,26,6.54,1185,0
10:45,6.55,1473,6.55,658,6.54,774,1
10:46,6.54,3481,6.54,234,6.53,1362,1
10:47,6.52,6181,6.52,92,6.51,1383,0
10:48,6.51,4331,6.51,278,6.5,4078,1
10:49,6.47,9732,6.47,1665,6.46,1381,1
10:50,6.5,5375,6.5,1612,6.49,237,1
10:51,6.49,5255,6.5,246,6.49,60,0
10:52,6.46,3692,6.47,309,6.46,2094,0
10:53,6.43,17685,6.45,675,6.43,178,0
10:54,6.44,7677,6.45,44,6.44,294,0
10:55,6.44,7791,6.44,919,6.43,4,1
10:56,6.41,14603,6.42,422,6.41,1635,0
