Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
09:15,3.4,0,3.4,10,3.4,10,1
09:16,3.4,0,3.4,10,3.4,10,1
09:17,3.4,0,3.4,10,3.4,10,1
09:18,3.4,0,3.4,10,3.4,10,1
09:19,3.4,0,3.4,48,3.4,48,1
09:20,3.4,0,3.4,48,3.4,48,1
09:21,3.4,0,3.4,48,3.4,48,1
09:22,3.4,0,3.4,48,3.4,48,1
09:23,3.4,0,3.4,68,3.4,68,1
09:24,3.4,0,3.4,117,3.4,117,1
09:25,3.4,117,3.4,254,3.38,40,1
09:26,3.4,117,3.4,254,3.38,40,1
09:27,3.4,117,3.4,254,3.38,40,1
09:28,3.4,117,3.4,254,3.38,40,1
09:29,3.4,117,3.4,254,3.38,40,1
09:30,3.4,49,3.4,112,3.38,115,1
09:31,3.41,265,3.42,150,3.41,481,0
09:32,3.42,95,3.42,182,3.41,461,1
09:33,3.42,121,3.42,763,3.41,381,1
09:34,3.41,382,3.41,18,3.4,20,0
09:35,3.39,140,3.39,208,3.38,427,1
09:36,3.39,370,3.39,240,3.38,277,1
09:37,3.39,124,3.39,117,3.38,525,1
09:38,3.39,174,3.4,305,3.39,60,0
09:39,3.4,59,3.4,206,3.39,221,1
09:40,3.39,191,3.4,244,3.39,169,0
09:41,3.4,15,3.4,468,3.39,828,1
09:42,3.39,3,3.4,468,3.39,825,0
09:43,3.4,20,3.4,448,3.39,836,1
09:44,3.4,40,3.4,320,3.39,946,1
09:45,3.39,12,3.4,310,3.39,1004,0
09:46,3.39,12,3.4,310,3.39,1004,0
09:47,3.39,12,3.4,310,3.39,1004,0
09:48,3.4,410,3.41,610,3.4,210,1
09:49,3.39,1307,3.39,661,3.38,1065,0
09:50,3.38,661,3.41,620,3.39,31,0
09:51,3.39,160,3.4,994,3.39,92,1
09:52,3.38,1798,3.38,854,3.37,1426,1
09:53,3.38,99,3.38,755,3.37,1830,1
09:54,3.38,185,3.38,670,3.37,2346,1
09:55,3.38,670,3.39,43,3.38,83,1
09:56,3.38,313,3.38,24,3.37,2346,1
09:57,3.38,31,3.39,253,3.38,58,0
