Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
09:10,2960.31,0,0,0,0,0,0
09:11,2960.31,0,0,0,0,0,0
09:12,2960.31,0,0,0,0,0,0
09:13,2960.31,0,0,0,0,0,0
09:14,2960.31,0,0,0,0,0,0
09:15,2960.31,0,0,0,0,0,0
09:16,2960.31,0,0,0,0,0,0
09:17,2960.31,0,0,0,0,0,0
09:18,2960.31,0,0,0,0,0,0
09:19,2960.31,0,0,0,0,0,0
09:20,2960.31,0,0,0,0,0,0
09:21,2960.31,0,0,0,0,0,0
09:22,2960.31,0,0,0,0,0,0
09:23,2960.31,0,0,0,0,0,0
09:24,2960.31,0,0,0,0,0,0
09:25,2986.62,1077792,0,0,0,0,0
09:26,2986.62,1077792,0,0,0,0,0
09:27,2986.62,1077792,0,0,0,0,0
09:28,2986.62,1077792,0,0,0,0,0
09:29,2986.62,1077792,0,0,0,0,0
09:30,2992.42,2613474,0,0,0,0,0
09:31,2990.99,1395703,0,0,0,0,0
09:32,2996.47,1295728,0,0,0,0,0
09:33,2999.97,1282188,0,0,0,0,0
09:34,2999.09,1014460,0,0,0,0,0
09:35,2998.21,1063151,0,0,0,0,0
09:36,3000.66,1028936,0,0,0,0,0
09:37,3003.41,839202,0,0,0,0,0
09:38,3000.98,738863,0,0,0,0,0
09:39,3001.07,730533,0,0,0,0,0
09:40,2999.69,648197,0,0,0,0,0
09:41,2998.47,584676,0,0,0,0,0
09:42,2998.21,629969,0,0,0,0,0
09:43,2995.63,649471,0,0,0,0,0
09:44,2992.8,679304,0,0,0,0,0
09:45,2991.56,537625,0,0,0,0,0
09:46,2991.6,407984,0,0,0,0,0
09:47,2993.53,424072,0,0,0,0,0
09:48,2992.25,390520,0,0,0,0,0
09:49,2991.89,394532,0,0,0,0,0
09:50,2992.5,361182,0,0,0,0,0
09:51,2992.06,421990,0,0,0,0,0
09:52,2994.29,486200,0,0,0,0,0
09:53,2997.42,457744,0,0,0,0,0
09:54,3002.09,641668,0,0,0,0,0
09:55,3001.17,621964,0,0,0,0,0
09:56,3000.22,510480,0,0,0,0,0
09:57,3001.6,411888,0,0,0,0,0
09:58,3000.3,356776,0,0,0,0,0
09:59,3004.37,418026,0,0,0,0,0
10:00,3003.92,485502,0,0,0,0,0
10:01,3002.57,456476,0,0,0,0,0
10:02,3002.4,344236,0,0,0,0,0
10:03,3005.73,498308,0,0,0,0,0
10:04,3007.13,593544,0,0,0,0,0
10:05,3009.58,498248,0,0,0,0,0
10:06,3010.82,537316,0,0,0,0,0
10:07,3011.17,393444,0,0,0,0,0
10:08,3009.21,387380,0,0,0,0,0
10:09,3006.68,335832,0,0,0,0,0
10:10,3006.81,370978,0,0,0,0,0
10:11,3007.49,276906,0,0,0,0,0
10:12,3008.86,280900,0,0,0,0,0
10:13,3007.82,286230,0,0,0,0,0
10:14,3007.44,259764,0,0,0,0,0
10:15,3008.34,251910,0,0,0,0,0
10:16,3008,317724,0,0,0,0,0
10:17,3006.1,242744,0,0,0,0,0
10:18,3007.31,255636,0,0,0,0,0
10:19,3005.14,267570,0,0,0,0,0
10:20,3004.1,309814,0,0,0,0,0
10:21,3006.23,259814,0,0,0,0,0
10:22,3007.67,251766,0,0,0,0,0
10:23,3008.11,252466,0,0,0,0,0
10:24,3008.82,278378,0,0,0,0,0
10:25,3010.57,292148,0,0,0,0,0
10:26,3012.22,309074,0,0,0,0,0
10:27,3013.99,365998,0,0,0,0,0
10:28,3013.41,363220,0,0,0,0,0
10:29,3012.67,266236,0,0,0,0,0
10:30,3012.88,250900,0,0,0,0,0
10:31,3013.19,230776,0,0,0,0,0
10:32,3013.56,213260,0,0,0,0,0
10:33,3012.91,212916,0,0,0,0,0
10:34,3013.62,199656,0,0,0,0,0
10:35,3016.08,307656,0,0,0,0,0
10:36,3016.57,312064,0,0,0,0,0
10:37,3015.86,271000,0,0,0,0,0
10:38,3014.93,270720,0,0,0,0,0
10:39,3016.12,285760,0,0,0,0,0
10:40,3016.9,306208,0,0,0,0,0
10:41,3016.92,350688,0,0,0,0,0
10:42,3016.75,301108,0,0,0,0,0
10:43,3018.09,297316,0,0,0,0,0
10:44,3018.72,361468,0,0,0,0,0
10:45,3018.82,311660,0,0,0,0,0
10:46,3014.83,416660,0,0,0,0,0
10:47,3012.13,339920,0,0,0,0,0
10:48,3010.67,291180,0,0,0,0,0
10:49,3007.51,399464,0,0,0,0,0
10:50,3007.57,293720,0,0,0,0,0
10:51,3009.08,272256,0,0,0,0,0
10:52,3008.48,192348,0,0,0,0,0
10:53,3008.31,190672,0,0,0,0,0
10:54,3009.1,194476,0,0,0,0,0
10:55,3008.72,188672,0,0,0,0,0
10:56,3008.24,181028,0,0,0,0,0
10:57,3011.15,225536,0,0,0,0,0
10:58,3011.84,172748,0,0,0,0,0
10:59,3011.96,177384,0,0,0,0,0
11:00,3012.42,191924,0,0,0,0,0
11:01,3013.28,166080,0,0,0,0,0
11:02,3014.65,180452,0,0,0,0,0
11:03,3012.48,213632,0,0,0,0,0
11:04,3013.36,145744,0,0,0,0,0
11:05,3010.14,220632,0,0,0,0,0
11:06,3008.77,168352,0,0,0,0,0
11:07,3010.09,154028,0,0,0,0,0
11:08,3007.55,138232,0,0,0,0,0
11:09,3008.42,170868,0,0,0,0,0
11:10,3010.57,195912,0,0,0,0,0
11:11,3010.34,146640,0,0,0,0,0
11:12,3011.97,174724,0,0,0,0,0
11:13,3011.23,173524,0,0,0,0,0
11:14,3011.85,139640,0,0,0,0,0
11:15,3011.97,168536,0,0,0,0,0
11:16,3011.93,172176,0,0,0,0,0
11:17,3011.56,149264,0,0,0,0,0
11:18,3013.38,134836,0,0,0,0,0
11:19,3012.86,163240,0,0,0,0,0
11:20,3012.38,149180,0,0,0,0,0
