Time,Price,Volume,Amount,SP1,SP2,SP3,SP4,SP5,SV1,SV2,SV3,SV4,SV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5,isBuy
2020-01-02 09:15:09,3.4,0.000,0.000,3.4,0,0,0,0,10,88,0,0,0,3.4,0,0,0,0,10,0,0,0,0,1
2020-01-02 09:18:18,3.36,0.000,0.000,3.36,0,0,0,0,200,0,0,0,0,3.36,0,0,0,0,200,24,0,0,0,0
2020-01-02 09:18:27,3.4,0.000,0.000,3.4,0,0,0,0,10,88,0,0,0,3.4,0,0,0,0,10,0,0,0,0,1
2020-01-02 09:19:12,3.4,0.000,0.000,3.4,0,0,0,0,48,50,0,0,0,3.4,0,0,0,0,48,0,0,0,0,1
2020-01-02 09:22:06,3.4,0.000,0.000,3.4,0,0,0,0,48,150,0,0,0,3.4,0,0,0,0,48,0,0,0,0,1
2020-01-02 09:23:27,3.4,0.000,0.000,3.4,0,0,0,0,68,130,0,0,0,3.4,0,0,0,0,68,0,0,0,0,1
2020-01-02 09:24:13,3.4,0.000,0.000,3.4,0,0,0,0,117,81,0,0,0,3.4,0,0,0,0,117,0,0,0,0,1
2020-01-02 09:24:31,3.4,0.000,0.000,3.4,0,0,0,0,117,184,0,0,0,3.4,0,0,0,0,117,0,0,0,0,1
2020-01-02 09:24:58,3.4,0.000,0.000,3.4,0,0,0,0,117,254,0,0,0,3.4,0,0,0,0,117,0,0,0,0,1
2020-01-02 09:25:04,3.4,117.000,39780.000,3.4,3.41,3.43,3.44,3.45,254,1,1484,31,262,3.38,3.37,3.36,3.35,3.34,40,67,405,255,43,1
2020-01-02 09:30:03,3.4,0.000,0.000,3.4,3.41,3.42,3.43,3.44,154,5,21,1484,31,3.39,3.38,3.37,3.36,3.35,8,123,356,408,305,1
2020-01-02 09:30:06,3.4,5.000,1700.000,3.4,3.41,3.42,3.43,3.44,149,5,70,1484,92,3.39,3.38,3.37,3.36,3.35,8,125,377,408,305,1
2020-01-02 09:30:09,3.4,0.000,0.000,3.4,3.41,3.42,3.43,3.44,149,5,70,1484,92,3.39,3.38,3.37,3.36,3.35,8,125,377,408,305,1
2020-01-02 09:30:12,3.4,0.000,0.000,3.4,3.41,3.42,3.43,3.44,156,5,70,1484,92,3.38,3.37,3.36,3.35,3.34,125,427,408,305,191,1
2020-01-02 09:30:15,3.4,3.000,1020.000,3.4,3.41,3.42,3.43,3.44,153,5,70,1484,92,3.38,3.37,3.36,3.35,3.34,125,427,408,305,191,1
2020-01-02 09:30:17,3.4,0.000,0.000,3.4,3.41,3.42,3.43,3.44,153,5,70,1484,92,3.38,3.37,3.36,3.35,3.34,125,427,408,305,191,1
2020-01-02 09:30:21,3.4,0.000,0.000,3.4,3.41,3.42,3.43,3.44,153,5,70,1484,92,3.38,3.37,3.36,3.35,3.34,125,427,409,305,191,1
2020-01-02 09:30:27,3.4,30.000,10200.000,3.4,3.41,3.42,3.43,3.44,123,5,70,1484,92,3.38,3.37,3.36,3.35,3.34,125,427,409,305,191,1
2020-01-02 09:30:39,3.4,0.000,0.000,3.4,3.41,3.42,3.43,3.44,123,5,70,1484,92,3.38,3.37,3.36,3.35,3.34,125,427,409,397,191,1
2020-01-02 09:30:51,3.4,0.000,0.000,3.4,3.41,3.42,3.43,3.44,123,5,70,1484,92,3.38,3.37,3.36,3.35,3.34,115,427,409,397,191,1
2020-01-02 09:30:57,3.4,11.000,3740.000,3.4,3.41,3.42,3.43,3.44,112,5,70,1484,92,3.38,3.37,3.36,3.35,3.34,115,427,409,397,191,1
2020-01-02 09:31:30,3.41,256.000,87161.000,3.42,3.43,3.44,3.45,3.46,70,1484,95,262,59,3.41,3.39,3.38,3.37,3.36,490,25,371,427,409,1
2020-01-02 09:31:48,3.41,9.000,3069.000,3.42,3.43,3.44,3.45,3.46,150,1484,95,262,59,3.41,3.38,3.37,3.36,3.35,481,371,427,409,397,0
2020-01-02 09:32:06,3.41,20.000,6820.000,3.42,3.43,3.44,3.45,3.46,120,1484,95,262,59,3.41,3.38,3.37,3.36,3.35,461,371,427,409,1087,0
2020-01-02 09:32:12,3.42,25.000,8550.000,3.42,3.43,3.44,3.45,3.46,95,1484,95,262,59,3.41,3.4,3.38,3.37,3.36,461,10,371,427,409,1
2020-01-02 09:32:21,3.42,30.000,10260.000,3.42,3.43,3.44,3.45,3.46,65,1514,99,262,59,3.41,3.4,3.38,3.37,3.36,461,10,371,427,409,1
2020-01-02 09:32:48,3.42,20.000,6840.000,3.42,3.43,3.44,3.45,3.46,182,1514,129,262,89,3.41,3.4,3.38,3.37,3.36,461,10,361,416,1098,1
2020-01-02 09:33:36,3.41,70.000,23870.000,3.42,3.43,3.44,3.45,3.46,794,1514,129,265,119,3.41,3.4,3.38,3.37,3.36,391,20,367,416,1098,0
2020-01-02 09:33:39,3.41,10.000,3410.000,3.42,3.43,3.44,3.45,3.46,794,1514,129,265,119,3.41,3.4,3.38,3.37,3.36,381,20,367,416,1098,0
2020-01-02 09:33:45,3.42,41.000,14022.000,3.42,3.43,3.44,3.45,3.46,763,1514,129,265,119,3.41,3.4,3.38,3.37,3.36,381,20,427,416,1098,1
2020-01-02 09:34:06,3.41,6.000,2046.000,3.42,3.43,3.44,3.45,3.46,863,1533,226,265,119,3.41,3.4,3.39,3.38,3.37,376,20,100,427,416,0
2020-01-02 09:34:48,3.41,376.000,128216.000,3.41,3.42,3.43,3.44,3.45,18,1120,1533,226,265,3.4,3.39,3.38,3.37,3.36,20,100,427,416,1098,0
2020-01-02 09:35:00,3.4,20.000,6800.000,3.4,3.41,3.42,3.43,3.44,80,218,1120,1533,226,3.39,3.38,3.37,3.36,3.35,100,427,416,1098,397,0
2020-01-02 09:35:39,3.39,100.000,33900.000,3.39,3.4,3.41,3.42,3.43,228,126,422,1211,1533,3.38,3.37,3.36,3.35,3.34,427,416,409,397,43,0
2020-01-02 09:35:48,3.39,20.000,6780.000,3.39,3.4,3.41,3.42,3.43,208,126,422,1111,1533,3.38,3.37,3.36,3.35,3.34,427,416,409,397,43,1
2020-01-02 09:36:27,3.39,10.000,3390.000,3.39,3.4,3.41,3.42,3.43,400,126,422,911,52,3.38,3.37,3.36,3.35,3.34,477,436,459,397,43,1
2020-01-02 09:36:30,3.38,200.000,67600.000,3.39,3.4,3.41,3.42,3.43,400,126,422,2395,52,3.38,3.37,3.36,3.35,3.34,277,482,459,397,43,0
2020-01-02 09:36:57,3.39,160.000,54240.000,3.39,3.4,3.41,3.42,3.43,240,126,422,2369,52,3.38,3.37,3.36,3.35,3.34,277,752,459,397,43,1
2020-01-02 09:37:33,3.39,20.000,6780.000,3.39,3.4,3.41,3.42,3.43,221,126,422,2369,212,3.38,3.37,3.36,3.35,3.34,487,752,479,417,170,1
2020-01-02 09:37:42,3.39,100.000,33900.000,3.39,3.4,3.41,3.42,3.43,121,126,422,2369,212,3.38,3.37,3.36,3.35,3.34,487,752,479,417,170,1
2020-01-02 09:37:54,3.39,4.000,1356.000,3.39,3.4,3.41,3.42,3.43,117,126,422,2369,212,3.38,3.37,3.36,3.35,3.34,525,752,479,417,170,1
2020-01-02 09:38:06,3.39,40.000,13560.000,3.39,3.4,3.41,3.42,3.43,77,305,422,2369,212,3.38,3.37,3.36,3.35,3.34,525,794,479,417,170,1
2020-01-02 09:38:15,3.39,77.000,26103.000,3.4,3.41,3.42,3.43,3.44,305,422,2369,212,223,3.39,3.38,3.37,3.36,3.35,23,555,811,625,417,1
2020-01-02 09:38:54,3.39,57.000,19323.000,3.4,3.41,3.42,3.43,3.44,305,448,2312,212,223,3.39,3.38,3.37,3.36,3.35,60,570,811,835,717,0
2020-01-02 09:39:21,3.39,38.000,12882.000,3.4,3.41,3.42,3.43,3.44,267,448,2312,212,223,3.39,3.38,3.37,3.36,3.35,220,570,811,845,717,0
2020-01-02 09:39:24,3.39,5.000,1695.000,3.4,3.41,3.42,3.43,3.44,267,448,2312,212,223,3.39,3.38,3.37,3.36,3.35,215,570,811,845,717,0
2020-01-02 09:39:30,3.4,16.000,5440.000,3.4,3.41,3.42,3.43,3.44,206,448,2312,212,223,3.39,3.38,3.37,3.36,3.35,221,570,811,845,717,1
2020-01-02 09:40:39,3.4,7.000,2380.000,3.4,3.41,3.42,3.43,3.44,244,498,2312,212,223,3.39,3.38,3.37,3.36,3.35,353,945,811,845,817,1
2020-01-02 09:40:42,3.39,184.000,62376.000,3.4,3.41,3.42,3.43,3.44,244,498,2312,212,223,3.39,3.38,3.37,3.36,3.35,169,945,811,845,817,0
2020-01-02 09:41:54,3.4,15.000,5100.000,3.4,3.41,3.42,3.43,3.44,468,483,2312,212,223,3.39,3.38,3.37,3.36,3.35,828,1028,811,845,2198,1
2020-01-02 09:42:27,3.39,3.000,1017.000,3.4,3.41,3.42,3.43,3.44,468,483,2312,212,223,3.39,3.38,3.37,3.36,3.35,825,1030,811,845,2198,0
2020-01-02 09:43:09,3.4,20.000,6800.000,3.4,3.41,3.42,3.43,3.44,448,553,2312,212,223,3.39,3.38,3.37,3.36,3.35,836,1030,811,875,2398,1
2020-01-02 09:44:16,3.4,40.000,13600.000,3.4,3.41,3.42,3.43,3.44,320,587,2382,193,223,3.39,3.38,3.37,3.36,3.35,946,1045,811,875,2198,1
2020-01-02 09:45:00,3.4,10.000,3400.000,3.4,3.41,3.42,3.43,3.44,310,606,2392,193,223,3.39,3.38,3.37,3.36,3.35,946,1045,811,875,2198,1
