Time,Price,Volume,Amount,SP1,SP2,SP3,SP4,SP5,SV1,SV2,SV3,SV4,SV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5,isBuy
2020-01-02 09:15:09,6.26,0.000,0.000,6.26,0,0,0,0,1375,0,0,0,0,6.26,0,0,0,0,1375,236,0,0,0,1
2020-01-02 09:15:18,6.26,0.000,0.000,6.26,0,0,0,0,1439,0,0,0,0,6.26,0,0,0,0,1439,172,0,0,0,1
2020-01-02 09:15:27,6.26,0.000,0.000,6.26,0,0,0,0,1439,0,0,0,0,6.26,0,0,0,0,1439,179,0,0,0,1
2020-01-02 09:15:36,6.26,0.000,0.000,6.26,0,0,0,0,1562,0,0,0,0,6.26,0,0,0,0,1562,56,0,0,0,1
2020-01-02 09:15:45,6.26,0.000,0.000,6.26,0,0,0,0,1548,0,0,0,0,6.26,0,0,0,0,1548,168,0,0,0,1
2020-01-02 09:15:54,6.26,0.000,0.000,6.26,0,0,0,0,1543,0,0,0,0,6.26,0,0,0,0,1543,247,0,0,0,1
2020-01-02 09:16:03,6.1,0.000,0.000,6.1,0,0,0,0,3697,0,0,0,0,6.1,0,0,0,0,3697,353,0,0,0,0
2020-01-02 09:16:12,6.11,0.000,0.000,6.11,0,0,0,0,3697,0,0,0,0,6.11,0,0,0,0,3697,0,0,0,0,1
2020-01-02 09:16:21,6.1,0.000,0.000,6.1,0,0,0,0,3698,0,0,0,0,6.1,0,0,0,0,3698,397,0,0,0,0
2020-01-02 09:16:30,6.1,0.000,0.000,6.1,0,0,0,0,3721,0,0,0,0,6.1,0,0,0,0,3721,429,0,0,0,1
2020-01-02 09:16:39,6.1,0.000,0.000,6.1,0,0,0,0,3739,0,0,0,0,6.1,0,0,0,0,3739,425,0,0,0,1
2020-01-02 09:16:48,6.13,0.000,0.000,6.13,0,0,0,0,3745,0,0,0,0,6.13,0,0,0,0,3745,56,0,0,0,1
2020-01-02 09:16:57,6.13,0.000,0.000,6.13,0,0,0,0,3802,0,0,0,0,6.13,0,0,0,0,3802,4,0,0,0,1
2020-01-02 09:17:06,6.14,0.000,0.000,6.14,0,0,0,0,3969,0,0,0,0,6.14,0,0,0,0,3969,47,0,0,0,1
2020-01-02 09:17:15,6.14,0.000,0.000,6.14,0,0,0,0,3969,0,0,0,0,6.14,0,0,0,0,3969,101,0,0,0,1
2020-01-02 09:17:24,6.14,0.000,0.000,6.14,0,0,0,0,3979,0,0,0,0,6.14,0,0,0,0,3979,130,0,0,0,1
2020-01-02 09:17:33,6.14,0.000,0.000,6.14,0,0,0,0,4001,0,0,0,0,6.14,0,0,0,0,4001,274,0,0,0,1
2020-01-02 09:17:42,6.14,0.000,0.000,6.14,0,0,0,0,4177,0,0,0,0,6.14,0,0,0,0,4177,146,0,0,0,1
2020-01-02 09:17:51,6.14,0.000,0.000,6.14,0,0,0,0,4192,0,0,0,0,6.14,0,0,0,0,4192,436,0,0,0,1
2020-01-02 09:18:00,6.15,0.000,0.000,6.15,0,0,0,0,4204,0,0,0,0,6.15,0,0,0,0,4204,175,0,0,0,1
2020-01-02 09:18:09,6.15,0.000,0.000,6.15,0,0,0,0,4204,0,0,0,0,6.15,0,0,0,0,4204,217,0,0,0,1
2020-01-02 09:18:18,6.15,0.000,0.000,6.15,0,0,0,0,4204,0,0,0,0,6.15,0,0,0,0,4204,370,0,0,0,1
2020-01-02 09:18:27,6.15,0.000,0.000,6.15,0,0,0,0,4404,0,0,0,0,6.15,0,0,0,0,4404,205,0,0,0,1
2020-01-02 09:18:36,6.15,0.000,0.000,6.15,0,0,0,0,4404,0,0,0,0,6.15,0,0,0,0,4404,240,0,0,0,1
2020-01-02 09:18:45,6.15,0.000,0.000,6.15,0,0,0,0,4403,0,0,0,0,6.15,0,0,0,0,4403,303,0,0,0,1
2020-01-02 09:18:54,6.15,0.000,0.000,6.15,0,0,0,0,4403,0,0,0,0,6.15,0,0,0,0,4403,576,0,0,0,1
2020-01-02 09:19:03,6.25,0.000,0.000,6.25,0,0,0,0,2069,0,0,0,0,6.25,0,0,0,0,2069,183,0,0,0,1
2020-01-02 09:19:12,6.25,0.000,0.000,6.25,0,0,0,0,2070,0,0,0,0,6.25,0,0,0,0,2070,212,0,0,0,1
2020-01-02 09:19:21,6.26,0.000,0.000,6.26,0,0,0,0,2061,47,0,0,0,6.26,0,0,0,0,2061,0,0,0,0,1
2020-01-02 09:19:30,6.26,0.000,0.000,6.26,0,0,0,0,2134,0,0,0,0,6.26,0,0,0,0,2134,50,0,0,0,1
2020-01-02 09:19:39,6.26,0.000,0.000,6.26,0,0,0,0,2154,0,0,0,0,6.26,0,0,0,0,2154,31,0,0,0,1
2020-01-02 09:19:48,6.26,0.000,0.000,6.26,0,0,0,0,2204,0,0,0,0,6.26,0,0,0,0,2204,146,0,0,0,1
2020-01-02 09:19:57,6.26,0.000,0.000,6.26,0,0,0,0,2194,0,0,0,0,6.26,0,0,0,0,2194,191,0,0,0,1
2020-01-02 09:20:01,6.26,0.000,0.000,6.26,0,0,0,0,2292,0,0,0,0,6.26,0,0,0,0,2292,93,0,0,0,1
2020-01-02 09:20:09,6.26,0.000,0.000,6.26,0,0,0,0,2306,0,0,0,0,6.26,0,0,0,0,2306,179,0,0,0,1
2020-01-02 09:20:19,6.26,0.000,0.000,6.26,0,0,0,0,2308,0,0,0,0,6.26,0,0,0,0,2308,200,0,0,0,1
2020-01-02 09:20:28,6.26,0.000,0.000,6.26,0,0,0,0,2308,0,0,0,0,6.26,0,0,0,0,2308,274,0,0,0,1
2020-01-02 09:20:37,6.28,0.000,0.000,6.28,0,0,0,0,2459,0,0,0,0,6.28,0,0,0,0,2459,31,0,0,0,1
2020-01-02 09:20:46,6.28,0.000,0.000,6.28,0,0,0,0,2511,76,0,0,0,6.28,0,0,0,0,2511,0,0,0,0,1
2020-01-02 09:20:54,6.28,0.000,0.000,6.28,0,0,0,0,2575,32,0,0,0,6.28,0,0,0,0,2575,0,0,0,0,1
2020-01-02 09:21:03,6.28,0.000,0.000,6.28,0,0,0,0,2918,0,0,0,0,6.28,0,0,0,0,2918,11,0,0,0,1
2020-01-02 09:21:12,6.26,0.000,0.000,6.26,0,0,0,0,4558,4621,0,0,0,6.26,0,0,0,0,4558,0,0,0,0,0
2020-01-02 09:21:22,6.26,0.000,0.000,6.26,0,0,0,0,4581,4608,0,0,0,6.26,0,0,0,0,4581,0,0,0,0,1
