Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
09:15,16.6,0,16.6,3031,16.6,3031,0
09:16,16.55,0,16.55,3268,16.55,3268,1
09:17,16.56,0,16.56,3663,16.56,3663,1
09:18,16.56,0,16.56,4359,16.56,4359,1
09:19,16.57,0,16.57,5207,16.57,5207,1
09:20,16.6,0,16.6,8131,16.6,8131,1
09:21,16.6,0,16.6,8562,16.6,8562,1
09:22,16.61,0,16.61,11509,16.61,11509,1
09:23,16.63,0,16.63,13873,16.63,13873,1
09:24,16.63,0,16.63,19678,16.63,19678,1
09:25,16.65,22667,16.66,401,16.65,2901,1
09:26,16.65,22667,16.66,401,16.65,2901,1
09:27,16.65,22667,16.66,401,16.65,2901,1
09:28,16.65,22667,16.66,401,16.65,2901,1
09:29,16.65,22667,16.66,401,16.65,2901,1
09:30,16.7,61753,16.73,533,16.7,32,1
09:31,16.83,57952,16.85,45,16.83,70,1
09:32,16.77,60347,16.77,41,16.75,10,1
09:33,16.8,28718,16.82,415,16.8,1241,0
09:34,16.81,42883,16.82,577,16.81,50,1
09:35,16.87,37112,16.87,120,16.86,12,0
09:36,16.86,41774,16.86,85,16.85,626,0
09:37,16.88,27065,16.89,97,16.88,193,0
09:38,16.83,22415,16.84,67,16.83,3990,0
09:39,16.79,35164,16.79,268,16.78,190,0
09:40,16.76,8789,16.77,449,16.76,1350,0
09:41,16.73,13563,16.74,1834,16.72,9,0
09:42,16.71,19059,16.73,106,16.71,79,1
09:43,16.69,17280,16.7,579,16.69,498,0
09:44,16.69,17019,16.71,605,16.69,807,0
09:45,16.72,10024,16.72,620,16.71,886,1
09:46,16.71,8770,16.71,377,16.7,546,1
09:47,16.68,11686,16.68,102,16.67,1250,0
09:48,16.65,13068,16.65,520,16.64,952,1
09:49,16.65,8355,16.65,294,16.64,67,1
09:50,16.65,9826,16.65,605,16.64,134,0
09:51,16.62,20416,16.62,260,16.61,1311,0
09:52,16.57,16738,16.58,114,16.57,65,1
09:53,16.59,11402,16.6,1109,16.59,593,1
09:54,16.65,10385,16.66,1557,16.65,266,0
09:55,16.67,9795,16.68,2183,16.67,6,0
09:56,16.66,12206,16.66,67,16.65,1965,1
09:57,16.67,9941,16.67,18,16.66,442,0
09:58,16.68,12623,16.69,875,16.68,119,0
09:59,16.69,10902,16.69,7,16.68,297,0
10:00,16.67,4435,16.68,629,16.67,4,0
10:01,16.68,4918,16.69,1722,16.68,71,0
10:02,16.7,11443,16.71,1779,16.7,331,0
10:03,16.76,14597,16.76,1456,16.75,2179,1
10:04,16.79,9562,16.8,3182,16.79,554,0
10:05,16.82,17031,16.81,20,16.8,3280,1
10:06,16.82,7564,16.82,494,16.81,85,1
10:07,16.78,11095,16.78,187,16.77,1800,1
10:08,16.76,6982,16.77,206,16.76,1348,0
10:09,16.78,9645,16.8,551,16.78,69,1
10:10,16.78,4669,16.78,505,16.77,618,1
10:11,16.77,3327,16.78,433,16.77,556,0
10:12,16.77,5601,16.77,232,16.76,1245,0
10:13,16.78,3634,16.8,194,16.78,5,0
10:14,16.77,5766,16.78,36,16.77,249,0
10:15,16.78,5640,16.78,281,16.77,506,0
10:16,16.77,3306,16.78,721,16.77,327,0
10:17,16.73,11410,16.73,107,16.72,2480,1
10:18,16.76,5403,16.76,87,16.75,2685,1
10:19,16.73,4253,16.74,9,16.73,39,0
10:20,16.74,9076,16.75,250,16.74,284,1
10:21,16.75,6077,16.76,6,16.75,29,0
10:22,16.75,6023,16.76,331,16.75,52,0
10:23,16.77,4460,16.78,98,16.77,173,0
10:24,16.85,22213,16.86,2225,16.85,436,1
10:25,16.85,14765,16.86,507,16.85,222,1
10:26,16.84,11040,16.84,107,16.83,489,1
10:27,16.9,26031,16.91,2476,16.9,10341,0
10:28,16.92,12149,16.92,32,16.91,498,1
10:29,16.87,15717,16.87,819,16.86,254,1
10:30,16.85,2496,16.86,326,16.85,1232,0
10:31,16.87,6012,16.88,2303,16.87,579,0
10:32,16.87,2571,16.88,1093,16.87,821,0
10:33,16.85,4193,16.86,801,16.85,1453,0
10:34,16.86,4795,16.87,590,16.86,45,1
10:35,16.88,5102,16.88,878,16.86,3639,1
10:36,16.89,4476,16.9,5601,16.89,764,0
10:37,16.91,9264,16.92,950,16.91,3595,0
10:38,16.9,9419,16.9,1611,16.88,295,1
10:39,16.88,1696,16.88,609,16.87,207,1
10:40,16.91,7679,16.92,2142,16.91,40,1
10:41,16.92,5219,16.92,419,16.91,726,1
10:42,16.9,8502,16.91,552,16.9,976,0
10:43,16.9,2711,16.91,994,16.9,5,0
10:44,16.91,5121,16.91,711,16.9,1671,1
10:45,16.91,3852,16.91,1981,16.9,956,1
10:46,16.84,6883,16.85,751,16.84,801,0
10:47,16.85,7664,16.87,298,16.85,36,0
10:48,16.85,3306,16.85,17,16.83,621,1
10:49,16.82,5981,16.83,398,16.82,592,0
10:50,16.83,1754,16.84,432,16.83,450,0
10:51,16.87,2724,16.87,115,16.86,79,1
10:52,16.87,3264,16.89,138,16.87,21,0
10:53,16.85,2854,16.86,748,16.85,743,0
10:54,16.86,5400,16.86,738,16.85,27,1
10:55,16.85,4545,16.86,11,16.85,80,1
