Time,Price,Volume,Amount,SP1,SP2,SP3,SV1,SV2,SV3,BP1,BP2,BP3,BV1,BV2,BV3,isBuy
2006-8-1 14:09:10,8.77,30,26308,8.78,8.79,8.8,1571,321,216,8.77,8.76,8.75,83,323,3843,0
2006-8-1 14:09:27,8.77,83,73056,8.78,8.79,8.8,1571,321,216,8.77,8.76,8.75,83,343,3843,0
2006-8-1 14:09:44,8.77,5,4384,8.77,8.78,8.79,140,1571,321,8.76,8.75,8.74,343,3843,421,0
2006-8-1 14:09:53,8.77,32,28064,8.77,8.78,8.79,108,1571,321,8.76,8.75,8.74,343,3845,421,1
2006-8-1 14:10:12,8.77,113,98752,8.77,8.78,8.79,112,1571,321,8.76,8.75,8.74,353,3845,421,1
2006-8-1 14:10:22,8.77,9,8332,8.78,8.79,8.8,1571,321,216,8.77,8.76,8.75,17,353,3845,1
2006-8-1 14:10:40,8.78,32,28096,8.78,8.79,8.8,1539,321,216,8.77,8.76,8.75,27,353,3845,1
2006-8-1 14:10:53,8.77,10,8768,8.78,8.79,8.8,1543,321,216,8.77,8.76,8.75,67,354,3845,0
2006-8-1 14:11:37,8.77,13,11404,8.78,8.79,8.8,1543,325,216,8.77,8.76,8.75,83,354,3845,0
2006-8-1 14:11:57,8.77,13,11400,8.78,8.79,8.8,1563,325,236,8.77,8.76,8.75,70,354,3795,0
2006-8-1 14:12:04,8.77,35,30520,8.78,8.79,8.8,1563,325,236,8.77,8.76,8.75,23,554,3795,0
2006-8-1 14:12:07,8.77,28,24648,8.78,8.79,8.8,1558,325,236,8.77,8.76,8.75,23,554,3795,0
2006-8-1 14:12:20,8.77,10,8768,8.77,8.78,8.79,299,1558,325,8.76,8.75,8.74,554,3795,421,0
2006-8-1 14:12:25,8.77,10,8772,8.77,8.78,8.79,279,1558,325,8.76,8.75,8.74,554,3795,421,1
2006-8-1 14:12:48,8.76,4,3504,8.77,8.78,8.79,292,1558,325,8.76,8.75,8.74,490,3795,421,0
2006-8-1 14:12:58,8.77,10,8768,8.77,8.78,8.79,282,1558,325,8.76,8.75,8.74,493,3785,421,1
2006-8-1 14:13:15,8.77,51,44728,8.77,8.78,8.79,281,1567,325,8.76,8.75,8.74,493,3785,421,1
2006-8-1 14:13:21,8.77,10,8772,8.77,8.78,8.79,221,1567,325,8.76,8.75,8.74,553,3785,421,1
2006-8-1 14:13:27,8.77,20,17536,8.77,8.78,8.79,221,1567,325,8.76,8.75,8.74,553,3797,421,1
2006-8-1 14:14:28,8.76,10,8760,8.77,8.78,8.79,214,1533,106,8.76,8.75,8.74,556,3808,421,0
2006-8-1 14:14:59,8.77,5,4388,8.77,8.78,8.79,482,1533,106,8.76,8.75,8.74,566,3808,421,1
2006-8-1 14:15:40,8.77,10,8768,8.77,8.78,8.79,477,1533,106,8.76,8.75,8.74,579,3808,422,1
2006-8-1 14:15:51,8.77,64,56128,8.77,8.78,8.79,413,1533,106,8.76,8.75,8.74,579,3805,422,1
2006-8-1 14:16:15,8.77,32,28064,8.77,8.78,8.79,381,1533,106,8.76,8.75,8.74,579,3821,422,1
2006-8-1 14:16:35,8.76,3,2628,8.77,8.78,8.79,381,1536,106,8.76,8.75,8.74,576,3821,422,0
2006-8-1 14:16:58,8.77,61,53496,8.77,8.78,8.79,320,1541,111,8.76,8.75,8.74,576,3821,422,1
2006-8-1 14:17:09,8.77,33,28944,8.77,8.78,8.79,287,1541,111,8.76,8.75,8.74,579,3821,422,1
2006-8-1 14:17:16,8.76,10,8760,8.77,8.78,8.79,287,1541,111,8.76,8.75,8.74,569,3821,422,0
2006-8-1 14:17:48,8.77,17,14908,8.77,8.78,8.79,275,1532,111,8.76,8.75,8.74,590,3823,422,1
2006-8-1 14:17:51,8.77,15,12924,8.77,8.78,8.79,270,1532,111,8.76,8.75,8.74,580,3823,422,1
2006-8-1 14:18:28,8.76,39,34168,8.77,8.78,8.79,290,1532,111,8.76,8.75,8.74,542,3823,422,0
2006-8-1 14:18:37,8.77,32,28064,8.77,8.78,8.79,258,1532,111,8.76,8.75,8.74,542,3823,422,1
2006-8-1 14:18:49,8.77,15,13152,8.77,8.78,8.79,258,1532,111,8.76,8.75,8.74,542,3823,422,1
2006-8-1 14:19:09,8.77,5,4384,8.77,8.78,8.79,238,1532,111,8.76,8.75,8.74,547,3824,422,1
2006-8-1 14:19:20,8.77,4,3512,8.77,8.78,8.79,234,1532,111,8.76,8.75,8.74,557,3824,422,1
2006-8-1 14:19:24,8.76,5,4376,8.77,8.78,8.79,234,1532,111,8.76,8.75,8.74,552,3824,422,0
2006-8-1 14:19:50,8.76,10,8760,8.77,8.78,8.79,254,1532,111,8.76,8.75,8.74,543,3834,422,0
2006-8-1 14:20:28,8.77,52,45608,8.77,8.78,8.79,237,1532,111,8.76,8.75,8.74,553,3834,422,1
2006-8-1 14:20:34,8.76,30,26280,8.77,8.78,8.79,242,1532,111,8.76,8.75,8.74,553,3834,422,0
2006-8-1 14:20:57,8.77,5,4384,8.77,8.78,8.79,263,1532,111,8.76,8.75,8.74,540,3834,422,1
2006-8-1 14:21:05,8.77,50,43848,8.77,8.78,8.79,213,1532,111,8.76,8.75,8.74,540,3834,422,1
2006-8-1 14:21:24,8.76,50,43800,8.77,8.78,8.79,223,1532,111,8.76,8.75,8.74,490,3834,422,0
2006-8-1 14:21:43,8.77,40,35052,8.77,8.78,8.79,213,1532,111,8.76,8.75,8.74,500,3834,422,1
2006-8-1 14:22:08,8.77,7,6140,8.77,8.78,8.79,213,1532,111,8.76,8.75,8.74,520,3828,422,1
2006-8-1 14:22:14,8.76,29,25404,8.77,8.78,8.79,203,1532,111,8.76,8.75,8.74,520,3828,422,0
2006-8-1 14:22:21,8.77,30,26312,8.77,8.78,8.79,173,1532,111,8.76,8.75,8.74,494,3828,422,1
2006-8-1 14:22:24,8.76,5,4380,8.77,8.78,8.79,173,1532,111,8.76,8.75,8.74,489,3828,422,0
2006-8-1 14:22:30,8.76,10,9152,8.77,8.78,8.79,173,1532,111,8.76,8.75,8.74,299,3828,422,0
2006-8-1 14:22:44,8.76,25,21900,8.77,8.78,8.79,173,1532,111,8.76,8.75,8.74,268,3828,422,0
2006-8-1 14:22:49,8.76,118,102940,8.77,8.78,8.79,163,1532,102,8.76,8.75,8.74,161,3828,422,0
2006-8-1 14:22:59,8.77,40,35080,8.77,8.78,8.79,123,1532,102,8.76,8.75,8.74,161,3838,422,1
2006-8-1 14:23:03,8.76,32,28032,8.77,8.78,8.79,123,1532,102,8.76,8.75,8.74,129,3838,422,0
2006-8-1 14:23:23,8.76,7,6132,8.77,8.78,8.79,133,1532,102,8.76,8.75,8.74,129,3838,422,0
2006-8-1 14:23:51,8.76,10,8760,8.77,8.78,8.79,143,1532,102,8.76,8.75,8.74,125,3838,422,0
2006-8-1 14:24:07,8.76,44,38720,8.77,8.78,8.79,150,1532,102,8.76,8.75,8.74,81,3838,422,0
2006-8-1 14:24:18,8.76,6,5256,8.77,8.78,8.79,149,1532,102,8.76,8.75,8.74,81,3838,422,0
2006-8-1 14:24:22,8.76,79,69396,8.77,8.78,8.79,149,1532,102,8.76,8.75,8.74,62,3838,422,0
2006-8-1 14:24:32,8.76,6,5256,8.76,8.77,8.78,55,149,1532,8.75,8.74,8.73,3858,422,1780,0
2006-8-1 14:24:41,8.76,4,3504,8.76,8.77,8.78,193,149,1532,8.75,8.74,8.73,3848,422,1780,1
2006-8-1 14:24:59,8.75,200,175000,8.76,8.77,8.78,237,159,1532,8.75,8.74,8.73,3648,422,1780,0
2006-8-1 14:25:10,8.76,3,2632,8.76,8.77,8.78,237,159,1532,8.75,8.74,8.73,3648,422,1780,1
2006-8-1 14:25:15,8.75,30,26248,8.76,8.77,8.78,234,133,1532,8.75,8.74,8.73,3637,422,1780,0
2006-8-1 14:25:23,8.75,36,31500,8.76,8.77,8.78,234,133,1534,8.75,8.74,8.73,3577,322,1780,0
2006-8-1 14:25:27,8.76,60,52560,8.76,8.77,8.78,174,133,1534,8.75,8.74,8.73,3571,322,1780,1
2006-8-1 14:25:35,8.75,10,8748,8.76,8.77,8.78,174,437,1534,8.75,8.74,8.73,3561,322,1780,0
2006-8-1 14:25:40,8.75,36,31504,8.76,8.77,8.78,174,437,1534,8.75,8.74,8.73,3525,322,1780,0
2006-8-1 14:25:49,8.75,33,28876,8.76,8.77,8.78,171,437,1534,8.75,8.74,8.73,3525,322,1780,0
2006-8-1 14:26:12,8.75,100,87500,8.76,8.77,8.78,171,417,229,8.75,8.74,8.73,3405,322,1780,0
2006-8-1 14:26:29,8.75,1305,1141788,8.76,8.77,8.78,171,417,227,8.75,8.74,8.73,3405,322,1780,0
2006-8-1 14:26:41,8.75,69,60636,8.76,8.77,8.78,161,417,227,8.75,8.74,8.73,2129,322,1780,0
2006-8-1 14:26:47,8.75,152,132564,8.76,8.77,8.78,161,410,227,8.75,8.74,8.73,1911,322,1780,0
2006-8-1 14:27:02,8.75,8,7000,8.76,8.77,8.78,161,410,227,8.75,8.74,8.73,2413,322,1780,0
2006-8-1 14:27:09,8.75,5,4376,8.76,8.77,8.78,168,428,227,8.75,8.74,8.73,2408,322,1780,0
2006-8-1 14:27:16,8.75,22,19336,8.76,8.77,8.78,168,428,227,8.75,8.74,8.73,2881,321,1780,0
2006-8-1 14:27:25,8.75,5,4376,8.76,8.77,8.78,168,428,227,8.75,8.74,8.73,2876,321,1780,0
2006-8-1 14:27:33,8.75,13,11372,8.76,8.77,8.78,168,428,227,8.75,8.74,8.73,2896,321,1780,0
2006-8-1 14:27:38,8.75,50,43752,8.76,8.77,8.78,178,448,227,8.75,8.74,8.73,2843,321,1780,0
2006-8-1 14:27:48,8.75,4,3412,8.76,8.77,8.78,178,448,224,8.75,8.74,8.73,2830,321,1780,0
2006-8-1 14:27:56,8.76,6,5256,8.76,8.77,8.78,182,448,224,8.75,8.74,8.73,2830,321,1780,1
2006-8-1 14:27:59,8.75,10,8752,8.76,8.77,8.78,176,448,224,8.75,8.74,8.73,2820,321,1780,0
2006-8-1 14:28:21,8.75,7,6124,8.76,8.77,8.78,109,448,224,8.75,8.74,8.73,2825,321,1780,0
2006-8-1 14:28:27,8.75,24,21000,8.76,8.77,8.78,109,448,224,8.75,8.74,8.73,2801,321,1780,0
2006-8-1 14:28:34,8.75,7,6124,8.76,8.77,8.78,109,448,224,8.75,8.74,8.73,2798,321,1780,0
2006-8-1 14:28:39,8.76,32,28032,8.76,8.77,8.78,109,448,224,8.75,8.74,8.73,2794,321,1780,1
2006-8-1 14:28:46,8.76,90,78772,8.76,8.77,8.78,77,448,224,8.75,8.74,8.73,2724,321,1780,1
2006-8-1 14:28:51,8.75,50,43748,8.76,8.77,8.78,53,448,224,8.75,8.74,8.73,2674,321,1780,0
2006-8-1 14:28:57,8.75,31,27124,8.76,8.77,8.78,46,448,224,8.75,8.74,8.73,2643,321,1783,0
2006-8-1 14:29:03,8.76,57,49736,8.77,8.78,8.79,448,224,97,8.76,8.75,8.74,22,3138,321,1
2006-8-1 14:29:11,8.77,32,28064,8.77,8.78,8.79,416,224,97,8.76,8.75,8.74,22,3138,321,1
2006-8-1 14:29:24,8.76,40,35072,8.77,8.78,8.79,384,224,97,8.76,8.75,8.74,19,3138,321,0
2006-8-1 14:29:39,8.77,32,28064,8.77,8.78,8.79,364,224,97,8.76,8.75,8.74,16,3138,321,1
2006-8-1 14:29:53,8.76,5,4380,8.77,8.78,8.79,332,224,97,8.76,8.75,8.74,15,3143,317,0
2006-8-1 14:30:09,8.77,64,56128,8.77,8.78,8.79,300,224,97,8.76,8.75,8.74,15,3148,317,1
2006-8-1 14:30:20,8.76,10,8760,8.77,8.78,8.79,268,224,97,8.76,8.75,8.74,5,3148,317,0
2006-8-1 14:30:25,8.77,32,28064,8.77,8.78,8.79,236,224,97,8.76,8.75,8.74,100,3148,317,1
2006-8-1 14:30:30,8.76,21,18836,8.77,8.78,8.79,236,224,97,8.76,8.75,8.74,78,3148,317,0
2006-8-1 14:30:36,8.76,57,49940,8.77,8.78,8.79,225,224,97,8.76,8.75,8.74,34,3148,317,0
2006-8-1 14:30:42,8.77,30,26312,8.77,8.78,8.79,195,224,97,8.76,8.75,8.74,74,3148,317,1
2006-8-1 14:31:08,8.77,32,28064,8.77,8.78,8.79,163,124,97,8.76,8.75,8.74,124,3116,317,1
2006-8-1 14:31:33,8.76,34,29496,8.77,8.78,8.79,183,124,97,8.76,8.75,8.74,169,3116,317,0
2006-8-1 14:31:50,8.76,20,17520,8.77,8.78,8.79,303,125,97,8.76,8.75,8.74,149,3116,317,0
2006-8-1 14:31:57,8.77,76,66652,8.77,8.78,8.79,227,125,97,8.76,8.75,8.74,149,3116,317,1
2006-8-1 14:32:05,8.76,1,876,8.77,8.78,8.79,231,133,97,8.76,8.75,8.74,148,3116,317,0
2006-8-1 14:32:16,8.76,13,11388,8.77,8.78,8.79,231,151,97,8.76,8.75,8.74,145,3136,317,0
2006-8-1 14:32:22,8.76,52,45576,8.77,8.78,8.79,209,151,97,8.76,8.75,8.74,115,3136,317,0
2006-8-1 14:32:28,8.77,3,2628,8.77,8.78,8.79,206,171,97,8.76,8.75,8.74,115,3136,317,1
2006-8-1 14:32:46,8.77,10,8772,8.77,8.78,8.79,196,171,102,8.76,8.75,8.74,125,3136,327,1
2006-8-1 14:33:08,8.76,7,6132,8.77,8.78,8.79,196,171,102,8.76,8.75,8.74,123,3136,327,0
2006-8-1 14:33:43,8.76,20,17520,8.77,8.78,8.79,204,201,102,8.76,8.75,8.74,103,3136,327,0
2006-8-1 14:33:50,8.76,64,56064,8.77,8.78,8.79,104,201,102,8.76,8.75,8.74,47,3136,327,0
2006-8-1 14:34:09,8.76,21,18396,8.77,8.78,8.79,104,201,102,8.76,8.75,8.74,18,3136,327,0
2006-8-1 14:34:18,8.77,40,35080,8.77,8.78,8.79,64,201,102,8.76,8.75,8.74,18,3186,327,1
2006-8-1 14:34:29,8.75,21,18456,8.76,8.77,8.78,81,64,201,8.75,8.74,8.73,3183,327,1783,0
2006-8-1 14:34:56,8.76,33,28896,8.76,8.77,8.78,97,64,201,8.75,8.74,8.73,3175,327,1788,1
2006-8-1 14:35:03,8.76,3,2632,8.76,8.77,8.78,72,64,201,8.75,8.74,8.73,3195,327,1788,1
2006-8-1 14:35:09,8.76,70,61256,8.77,8.78,8.79,64,201,62,8.76,8.75,8.74,30,3195,327,1
2006-8-1 14:35:17,8.75,143,125868,8.77,8.78,8.79,84,201,62,8.75,8.74,8.73,3176,327,1788,0
2006-8-1 14:35:27,8.77,2,1756,8.77,8.78,8.79,82,201,62,8.75,8.74,8.73,3199,327,1788,1
2006-8-1 14:35:36,8.77,20,17536,8.77,8.78,8.79,82,201,62,8.75,8.74,8.73,3209,327,1788,1
2006-8-1 14:36:07,8.77,63,54816,8.78,8.79,8.8,191,62,242,8.77,8.76,8.75,37,268,3719,1
2006-8-1 14:36:31,8.76,200,175296,8.78,8.79,8.8,191,62,242,8.76,8.75,8.74,170,3733,327,0
2006-8-1 14:36:44,8.76,10,8760,8.78,8.79,8.8,191,62,242,8.76,8.75,8.74,165,3740,327,0
2006-8-1 14:37:10,8.78,191,167848,8.79,8.8,8.81,62,242,66,8.78,8.77,8.76,8,32,165,1
2006-8-1 14:37:31,8.76,100,87648,8.79,8.8,8.81,62,242,66,8.76,8.75,8.74,106,3855,327,0
2006-8-1 14:37:57,8.78,2,1756,8.79,8.8,8.81,62,242,66,8.78,8.76,8.75,13,157,3855,1
2006-8-1 14:38:04,8.76,20,17544,8.79,8.8,8.81,62,242,66,8.76,8.75,8.74,153,3855,327,0
2006-8-1 14:38:08,8.76,3,2628,8.78,8.79,8.8,4,67,242,8.76,8.75,8.74,165,3752,327,0
2006-8-1 14:38:46,8.78,4,3512,8.78,8.79,8.8,4,70,242,8.76,8.75,8.74,204,3762,527,1
2006-8-1 14:38:52,8.78,3,2632,8.79,8.8,8.81,70,252,66,8.78,8.76,8.75,16,204,3762,1
2006-8-1 14:39:10,8.78,13,11416,8.78,8.79,8.8,6,60,252,8.76,8.75,8.74,206,3762,527,0
2006-8-1 14:40:38,8.78,2,1756,8.78,8.79,8.8,241,188,259,8.76,8.75,8.74,282,3771,527,1
2006-8-1 14:40:45,8.76,40,35040,8.78,8.79,8.8,244,188,259,8.76,8.75,8.74,282,3771,527,0
2006-8-1 14:41:28,8.77,10,8768,8.77,8.78,8.79,1,272,188,8.76,8.75,8.74,400,3801,527,1
2006-8-1 14:41:32,8.76,200,175200,8.77,8.78,8.79,41,282,188,8.76,8.75,8.74,236,3801,527,0
2006-8-1 14:41:40,8.77,5,4388,8.77,8.78,8.79,41,282,188,8.76,8.75,8.74,236,3801,527,1
2006-8-1 14:41:55,8.76,50,43800,8.77,8.78,8.79,36,282,188,8.76,8.75,8.74,236,3801,527,0
2006-8-1 14:41:58,8.76,5,4376,8.77,8.78,8.79,36,282,188,8.76,8.75,8.74,186,3801,527,0
2006-8-1 14:42:38,8.77,1,880,8.77,8.78,8.79,35,282,188,8.76,8.75,8.74,186,2301,527,1
2006-8-1 14:42:56,8.76,9,7884,8.77,8.78,8.79,35,282,188,8.76,8.75,8.74,197,2302,527,0
2006-8-1 14:43:09,8.77,11,9644,8.77,8.78,8.79,24,282,188,8.76,8.75,8.74,197,2296,527,1
2006-8-1 14:43:19,8.77,2,1756,8.77,8.78,8.79,24,282,188,8.76,8.75,8.74,197,2296,527,1
2006-8-1 14:43:41,8.77,2,1868,8.77,8.78,8.79,24,283,188,8.76,8.75,8.74,200,2296,527,1
2006-8-1 14:44:22,8.77,133,116596,8.78,8.79,8.8,308,188,264,8.77,8.76,8.75,67,231,2311,1
2006-8-1 14:44:28,8.77,20,17540,8.78,8.79,8.8,308,188,264,8.77,8.76,8.75,47,231,2313,0
2006-8-1 14:44:34,8.77,5,4384,8.78,8.79,8.8,308,188,274,8.77,8.76,8.75,42,238,2313,0
2006-8-1 14:44:39,8.77,5,4388,8.78,8.79,8.8,308,188,274,8.77,8.76,8.75,37,238,2313,0
2006-8-1 14:45:17,8.77,37,32492,8.77,8.78,8.79,15,308,188,8.76,8.75,8.74,328,2313,527,0
2006-8-1 14:45:31,8.78,300,263344,8.78,8.79,8.8,63,185,274,8.76,8.75,8.74,328,2313,527,1
2006-8-1 14:45:41,8.76,50,43800,8.77,8.78,8.79,6,63,185,8.76,8.75,8.74,328,2313,527,0
2006-8-1 14:46:02,8.76,278,243704,8.76,8.77,8.78,54,10,63,8.75,8.74,8.73,2313,527,1788,0
2006-8-1 14:46:09,8.77,79,68768,8.76,8.77,8.78,24,20,63,8.75,8.74,8.73,2313,527,1788,1
2006-8-1 14:46:20,8.78,5,4392,8.78,8.79,8.8,58,185,274,8.77,8.75,8.74,155,2313,527,1
2006-8-1 14:46:44,8.77,7,5876,8.78,8.79,8.8,72,185,274,8.77,8.76,8.75,158,10,2313,0
2006-8-1 14:46:59,8.78,9,7900,8.78,8.79,8.8,73,185,274,8.77,8.76,8.75,158,10,2313,1
2006-8-1 14:47:16,8.77,100,87700,8.78,8.79,8.8,73,185,274,8.77,8.76,8.75,58,10,2313,0
2006-8-1 14:47:26,8.77,59,52464,8.77,8.78,8.79,40,73,185,8.76,8.75,8.74,10,2313,527,0
2006-8-1 14:47:43,8.77,10,8768,8.77,8.78,8.79,35,73,185,8.75,8.74,8.73,2313,527,1788,1
2006-8-1 14:47:51,8.77,86,74704,8.78,8.79,8.8,123,185,274,8.77,8.75,8.74,214,2313,527,1
2006-8-1 14:48:10,8.78,8,7024,8.78,8.79,8.8,118,185,274,8.77,8.76,8.75,221,5,2333,1
2006-8-1 14:48:15,8.77,92,80684,8.78,8.79,8.8,110,185,274,8.77,8.76,8.75,129,35,2343,0
2006-8-1 14:48:24,8.77,100,87700,8.78,8.79,8.8,110,185,274,8.77,8.76,8.75,29,35,2343,0
2006-8-1 14:48:28,8.77,6,5260,8.78,8.79,8.8,112,185,274,8.77,8.76,8.75,23,35,2343,0
2006-8-1 14:49:01,8.77,40,35800,8.77,8.78,8.79,19,190,185,8.76,8.75,8.74,885,2343,527,0
2006-8-1 14:49:13,8.77,20,16824,8.77,8.78,8.79,4,190,185,8.76,8.75,8.74,905,2343,527,1
2006-8-1 14:49:19,8.77,4,3504,8.78,8.79,8.8,220,185,274,8.77,8.76,8.75,11,910,2343,1
2006-8-1 14:49:24,8.77,25,21944,8.78,8.79,8.8,220,185,274,8.77,8.76,8.75,6,910,2343,0
2006-8-1 14:49:31,8.78,65,57564,8.78,8.79,8.8,155,185,274,8.76,8.75,8.74,896,2343,527,1
2006-8-1 14:49:46,8.76,200,175204,8.78,8.79,8.8,155,185,274,8.76,8.75,8.74,698,2343,527,0
2006-8-1 14:50:10,8.77,8,6840,8.78,8.79,8.8,155,185,279,8.77,8.76,8.75,2,698,2343,1
2006-8-1 14:50:14,8.77,12,10700,8.77,8.78,8.79,50,165,185,8.76,8.75,8.74,698,2343,527,0
2006-8-1 14:50:22,8.77,18,15784,8.77,8.78,8.79,22,165,185,8.76,8.75,8.74,698,2343,527,1
2006-8-1 14:50:36,8.77,1007,881836,8.77,8.78,8.79,15,165,185,8.75,8.74,8.73,2041,527,1788,1
2006-8-1 14:50:39,8.76,8,7008,8.77,8.78,8.79,15,165,185,8.76,8.75,8.74,8,2041,527,0
2006-8-1 14:50:49,8.76,45,39424,8.76,8.77,8.78,177,15,165,8.75,8.74,8.73,2041,527,1788,0
2006-8-1 14:50:58,8.76,105,91976,8.76,8.77,8.78,261,15,165,8.75,8.74,8.73,2041,527,1788,1
2006-8-1 14:51:05,8.76,100,87600,8.76,8.77,8.78,161,15,165,8.75,8.74,8.73,2041,527,1788,1
2006-8-1 14:51:31,8.76,162,141476,8.77,8.78,8.79,65,165,185,8.76,8.75,8.74,38,2041,527,1
2006-8-1 14:51:37,8.76,5,4380,8.77,8.78,8.79,65,165,185,8.76,8.75,8.74,33,2041,527,0
2006-8-1 14:51:50,8.76,7,6132,8.77,8.78,8.79,75,169,185,8.76,8.75,8.74,33,2041,527,0
2006-8-1 14:52:07,8.76,10,8760,8.77,8.78,8.79,75,169,185,8.76,8.75,8.74,78,2041,527,0
2006-8-1 14:52:40,8.77,4,3508,8.77,8.78,8.79,81,169,185,8.76,8.75,8.74,98,2082,527,1
2006-8-1 14:52:52,8.76,82,71832,8.77,8.78,8.79,81,169,185,8.76,8.75,8.74,16,2102,527,0
2006-8-1 14:52:57,8.76,16,14456,8.76,8.77,8.78,83,81,169,8.75,8.74,8.73,2102,527,1788,0
2006-8-1 14:53:15,8.76,58,50808,8.76,8.77,8.78,31,81,169,8.75,8.74,8.73,2107,527,1788,1
2006-8-1 14:53:20,8.76,90,78840,8.76,8.77,8.78,199,81,169,8.75,8.74,8.73,2107,527,1788,1
2006-8-1 14:53:32,8.76,94,82344,8.76,8.77,8.78,15,81,169,8.75,8.74,8.73,2107,527,1788,1
2006-8-1 14:54:03,8.77,26,22776,8.76,8.77,8.78,17,81,169,8.75,8.74,8.73,2107,521,1788,1
2006-8-1 14:54:20,8.76,10,8760,8.77,8.78,8.79,78,169,185,8.75,8.74,8.73,2120,521,1788,1
2006-8-1 14:54:33,8.76,2,1752,8.77,8.78,8.79,98,169,185,8.76,8.75,8.74,28,2110,521,1
2006-8-1 14:54:45,8.76,28,24528,8.76,8.77,8.78,92,98,169,8.75,8.74,8.73,2110,521,1788,0
2006-8-1 14:55:08,8.76,1,876,8.76,8.77,8.78,91,128,169,8.75,8.74,8.73,2135,521,1788,1
2006-8-1 14:55:20,8.76,10,8760,8.76,8.77,8.78,81,118,169,8.75,8.74,8.73,2135,521,1788,1
2006-8-1 14:55:49,8.75,23,20148,8.76,8.77,8.78,177,148,169,8.75,8.74,8.73,2135,521,1778,0
2006-8-1 14:56:03,8.75,127,110864,8.76,8.77,8.78,144,148,169,8.75,8.74,8.73,2019,521,1778,0
2006-8-1 14:56:09,8.76,6,5256,8.76,8.77,8.78,144,148,169,8.75,8.74,8.73,2029,521,1778,1
2006-8-1 14:56:30,8.76,22,19272,8.76,8.77,8.78,156,168,169,8.75,8.74,8.73,2029,521,1778,1
2006-8-1 14:56:41,8.76,102,89352,8.76,8.77,8.78,171,168,169,8.75,8.74,8.73,2029,521,1778,1
2006-8-1 14:56:48,8.76,10,8760,8.76,8.77,8.78,71,168,169,8.75,8.74,8.73,2027,521,1778,1
2006-8-1 14:56:54,8.76,10,8760,8.76,8.77,8.78,51,168,169,8.75,8.74,8.73,2027,521,1778,1
2006-8-1 14:57:00,8.76,71,62144,8.76,8.77,8.78,51,168,169,8.75,8.74,8.73,1977,521,1778,1
2006-8-1 14:57:25,8.76,6,5256,8.76,8.77,8.78,27,168,169,8.75,8.74,8.73,1957,521,1778,1
2006-8-1 14:57:33,8.77,100,87668,8.76,8.77,8.78,24,168,169,8.75,8.74,8.73,1957,521,1778,1
2006-8-1 14:57:43,8.76,2,2276,8.77,8.78,8.79,102,169,195,8.76,8.75,8.74,529,1957,521,1
2006-8-1 14:58:03,8.77,100,87700,8.77,8.78,8.79,106,169,195,8.76,8.75,8.74,584,1957,521,1
2006-8-1 14:58:13,8.76,3,2628,8.77,8.78,8.79,56,169,195,8.76,8.75,8.74,589,1967,521,0
2006-8-1 14:58:38,8.76,300,262800,8.77,8.78,8.79,106,169,195,8.76,8.75,8.74,590,1987,521,0
2006-8-1 14:58:44,8.76,32,28032,8.77,8.78,8.79,106,169,195,8.76,8.75,8.74,258,1987,521,0
2006-8-1 14:58:56,8.77,60,52620,8.77,8.78,8.79,46,169,195,8.76,8.75,8.74,246,1987,521,1
2006-8-1 14:59:24,8.76,83,72740,8.77,8.78,8.79,46,169,195,8.76,8.75,8.74,253,1983,521,0
2006-8-1 14:59:33,8.77,44,38552,8.77,8.78,8.79,16,169,195,8.76,8.75,8.74,171,1983,521,1
2006-8-1 14:59:37,8.77,5,4344,8.78,8.79,8.8,169,195,276,8.77,8.76,8.75,3,177,1983,1
2006-8-1 14:59:48,8.78,1,880,8.78,8.79,8.8,168,195,276,8.77,8.76,8.75,3,183,1983,1
2006-8-1 14:59:55,8.77,5,4384,8.78,8.79,8.8,168,195,276,8.77,8.76,8.75,0,183,1983,0
2006-8-1 15:00:12,8.77,26,22800,8.78,8.79,8.8,168,195,276,8.77,8.76,8.75,34,202,1983,0
2006-8-1 15:00:59,8.76,0,0,8.78,8.79,8.8,168,195,276,8.77,8.76,8.75,34,202,1983,0
