Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
13:11,8.8,59,8.8,77,8.79,271,1
13:12,8.8,18,8.8,23,8.79,481,1
13:13,8.8,121,8.81,291,8.8,1,1
13:14,8.8,121,8.8,2,8.79,436,0
13:15,8.79,452,8.79,50,8.78,264,1
13:16,8.8,32,8.8,414,8.78,277,1
13:17,8.8,40,8.8,380,8.78,449,1
13:18,8.8,60,8.8,344,8.78,598,1
13:19,8.78,725,8.8,272,8.79,70,0
13:20,8.8,4,8.8,763,8.79,84,1
13:21,8.8,55,8.8,723,8.79,94,1
13:22,8.8,55,8.8,723,8.79,94,1
13:23,8.8,77,8.8,710,8.79,114,1
13:24,8.8,95,8.8,762,8.79,114,1
13:25,8.8,30,8.8,747,8.79,114,1
13:26,8.8,21,8.8,726,8.79,133,1
13:27,8.79,109,8.8,648,8.79,113,0
13:28,8.79,112,8.79,31,8.78,294,1
13:29,8.79,501,8.79,16,8.77,960,1
13:30,8.78,366,8.78,100,8.77,597,1
13:31,8.78,100,8.79,26,8.78,5,1
13:32,8.78,25,8.79,26,8.78,20,1
13:33,8.77,313,8.79,26,8.77,457,0
13:34,8.77,487,8.79,73,8.77,257,0
13:35,8.76,392,8.77,507,8.76,2271,0
13:36,8.77,429,8.77,449,8.76,1900,1
13:37,8.76,1431,8.77,308,8.76,1016,0
13:38,8.77,377,8.77,129,8.76,968,1
13:39,8.77,227,8.77,487,8.76,980,0
13:40,8.77,43,8.77,446,8.76,1000,1
13:41,8.77,11,8.77,193,8.76,1000,1
13:42,8.77,1531,8.77,112,8.75,2728,1
13:43,8.76,92,8.77,55,8.76,25,0
13:44,8.77,77,8.77,13,8.76,52,1
13:45,8.77,96,8.77,172,8.76,137,0
13:46,8.76,193,8.77,105,8.76,128,0
13:47,8.76,164,8.76,151,8.75,2802,1
13:48,8.76,129,8.76,41,8.75,2866,1
13:49,8.76,95,8.76,146,8.75,3390,1
13:50,8.76,154,8.77,105,8.76,80,1
13:51,8.76,249,8.76,18,8.75,3470,0
13:52,8.77,4,8.77,101,8.76,24,1
13:53,8.77,62,8.77,80,8.76,89,1
13:54,8.77,25,8.77,75,8.76,102,1
13:55,8.77,45,8.77,30,8.76,112,1
13:56,8.77,30,8.77,0,8.76,117,1
13:57,8.77,30,8.77,0,8.76,117,1
13:58,8.77,46,8.78,207,8.77,54,0
13:59,8.78,32,8.78,475,8.77,54,1
14:00,8.77,84,8.77,100,8.76,136,1
14:01,8.77,56,8.77,57,8.76,136,1
14:02,8.75,2440,8.76,92,8.75,1314,0
14:03,8.76,25,8.76,90,8.75,1314,1
14:04,8.76,38,8.76,71,8.75,3372,1
14:05,8.76,106,8.76,7,8.75,3820,1
14:06,8.76,70,8.77,82,8.76,22,1
14:07,8.76,13,8.77,121,8.76,426,0
14:08,8.76,30,8.77,166,8.76,248,0
